id,activity_date,activity_hour,step_total,total_intensity,average_intensity
8053475328,2016-04-01,2016-04-01T08:00:00Z,0,0,0
8053475328,2016-04-01,2016-04-01T09:00:00Z,0,0,0
8053475328,2016-04-01,2016-04-01T10:00:00Z,316,9,0.15
8053475328,2016-04-01,2016-04-01T11:00:00Z,14,2,0.033333
8053475328,2016-04-01,2016-04-01T12:00:00Z,240,8,0.133333
8053475328,2016-04-01,2016-04-01T13:00:00Z,109,5,0.083333
8053475328,2016-04-01,2016-04-01T14:00:00Z,3435,97,1.616667
8053475328,2016-04-01,2016-04-01T15:00:00Z,1252,35,0.583333
8053475328,2016-04-01,2016-04-01T16:00:00Z,75,3,0.05
8053475328,2016-04-01,2016-04-01T17:00:00Z,257,7,0.116667
8053475328,2016-04-01,2016-04-01T18:00:00Z,723,24,0.4
8053475328,2016-04-01,2016-04-01T19:00:00Z,2955,75,1.25
8053475328,2016-04-01,2016-04-01T20:00:00Z,1579,40,0.666667
8053475328,2016-04-01,2016-04-01T21:00:00Z,587,24,0.4
8053475328,2016-04-01,2016-04-01T22:00:00Z,611,21,0.35
8053475328,2016-04-01,2016-04-01T23:00:00Z,15,1,0.016667
8053475328,2016-04-02,2016-04-02T00:00:00Z,25,4,0.066667
8053475328,2016-04-02,2016-04-02T01:00:00Z,115,7,0.116667
8053475328,2016-04-02,2016-04-02T02:00:00Z,22,2,0.033333
8053475328,2016-04-02,2016-04-02T03:00:00Z,211,10,0.166667
8053475328,2016-04-02,2016-04-02T04:00:00Z,0,0,0
8053475328,2016-04-02,2016-04-02T05:00:00Z,0,0,0
8053475328,2016-04-02,2016-04-02T06:00:00Z,0,0,0
8053475328,2016-04-02,2016-04-02T07:00:00Z,0,0,0
8053475328,2016-04-02,2016-04-02T08:00:00Z,0,0,0
8053475328,2016-04-02,2016-04-02T09:00:00Z,0,0,0
8053475328,2016-04-02,2016-04-02T10:00:00Z,0,0,0
8053475328,2016-04-02,2016-04-02T11:00:00Z,217,5,0.083333
8053475328,2016-04-02,2016-04-02T12:00:00Z,6102,149,2.483333
8053475328,2016-04-02,2016-04-02T13:00:00Z,3137,74,1.233333
8053475328,2016-04-02,2016-04-02T14:00:00Z,308,7,0.116667
8053475328,2016-04-02,2016-04-02T15:00:00Z,362,19,0.316667
8053475328,2016-04-02,2016-04-02T16:00:00Z,5677,150,2.5
8053475328,2016-04-02,2016-04-02T17:00:00Z,2376,74,1.233333
8053475328,2016-04-02,2016-04-02T18:00:00Z,268,14,0.233333
8053475328,2016-04-02,2016-04-02T19:00:00Z,0,0,0
8053475328,2016-04-02,2016-04-02T20:00:00Z,1027,51,0.85
8053475328,2016-04-02,2016-04-02T21:00:00Z,262,12,0.2
8053475328,2016-04-02,2016-04-02T22:00:00Z,79,4,0.066667
8053475328,2016-04-02,2016-04-02T23:00:00Z,0,0,0
8053475328,2016-04-03,2016-04-03T00:00:00Z,0,0,0
8053475328,2016-04-03,2016-04-03T01:00:00Z,0,0,0
8053475328,2016-04-03,2016-04-03T02:00:00Z,0,0,0
8053475328,2016-04-03,2016-04-03T03:00:00Z,0,0,0
8053475328,2016-04-03,2016-04-03T04:00:00Z,139,6,0.1
8053475328,2016-04-03,2016-04-03T05:00:00Z,0,0,0
8053475328,2016-04-03,2016-04-03T06:00:00Z,0,0,0
8053475328,2016-04-03,2016-04-03T07:00:00Z,0,0,0
8053475328,2016-04-03,2016-04-03T08:00:00Z,0,0,0
8053475328,2016-04-03,2016-04-03T09:00:00Z,0,0,0
8053475328,2016-04-03,2016-04-03T10:00:00Z,0,0,0
8053475328,2016-04-03,2016-04-03T11:00:00Z,0,0,0
8053475328,2016-04-03,2016-04-03T12:00:00Z,0,0,0
8053475328,2016-04-03,2016-04-03T13:00:00Z,0,0,0
8053475328,2016-04-03,2016-04-03T14:00:00Z,1578,51,0.85
8053475328,2016-04-03,2016-04-03T15:00:00Z,7801,180,3
8053475328,2016-04-03,2016-04-03T16:00:00Z,1092,33,0.55
8053475328,2016-04-03,2016-04-03T17:00:00Z,1174,46,0.766667
8053475328,2016-04-03,2016-04-03T18:00:00Z,6676,157,2.616667
8053475328,2016-04-03,2016-04-03T19:00:00Z,2451,61,1.016667
8053475328,2016-04-03,2016-04-03T20:00:00Z,486,16,0.266667
8053475328,2016-04-03,2016-04-03T21:00:00Z,3885,95,1.583333
8053475328,2016-04-03,2016-04-03T22:00:00Z,362,17,0.283333
8053475328,2016-04-03,2016-04-03T23:00:00Z,57,2,0.033333
8053475328,2016-04-04,2016-04-04T00:00:00Z,30,4,0.066667
8053475328,2016-04-04,2016-04-04T01:00:00Z,215,12,0.2
8053475328,2016-04-04,2016-04-04T02:00:00Z,0,0,0
8053475328,2016-04-04,2016-04-04T03:00:00Z,0,0,0
8053475328,2016-04-04,2016-04-04T04:00:00Z,0,0,0
8053475328,2016-04-04,2016-04-04T05:00:00Z,0,0,0
8053475328,2016-04-04,2016-04-04T06:00:00Z,0,0,0
8053475328,2016-04-04,2016-04-04T07:00:00Z,0,0,0
8053475328,2016-04-04,2016-04-04T08:00:00Z,0,0,0
8053475328,2016-04-04,2016-04-04T09:00:00Z,0,0,0
8053475328,2016-04-04,2016-04-04T10:00:00Z,286,11,0.183333
8053475328,2016-04-04,2016-04-04T11:00:00Z,554,23,0.383333
8053475328,2016-04-04,2016-04-04T12:00:00Z,511,20,0.333333
8053475328,2016-04-04,2016-04-04T13:00:00Z,4196,100,1.666667
8053475328,2016-04-04,2016-04-04T14:00:00Z,29,5,0.083333
8053475328,2016-04-04,2016-04-04T15:00:00Z,392,10,0.166667
8053475328,2016-04-04,2016-04-04T16:00:00Z,154,10,0.166667
8053475328,2016-04-04,2016-04-04T17:00:00Z,240,9,0.15
8053475328,2016-04-04,2016-04-04T18:00:00Z,610,26,0.433333
8053475328,2016-04-04,2016-04-04T19:00:00Z,1826,53,0.883333
8053475328,2016-04-04,2016-04-04T20:00:00Z,7300,179,2.983333
8053475328,2016-04-04,2016-04-04T21:00:00Z,29,2,0.033333
8053475328,2016-04-04,2016-04-04T22:00:00Z,620,39,0.65
8053475328,2016-04-04,2016-04-04T23:00:00Z,388,18,0.3
8053475328,2016-04-05,2016-04-05T00:00:00Z,15,1,0.016667
8053475328,2016-04-05,2016-04-05T01:00:00Z,89,3,0.05
8053475328,2016-04-05,2016-04-05T02:00:00Z,0,0,0
8053475328,2016-04-05,2016-04-05T03:00:00Z,0,0,0
8053475328,2016-04-05,2016-04-05T04:00:00Z,0,0,0
8053475328,2016-04-05,2016-04-05T05:00:00Z,0,0,0
8053475328,2016-04-05,2016-04-05T06:00:00Z,0,0,0
8053475328,2016-04-05,2016-04-05T07:00:00Z,0,0,0
8053475328,2016-04-05,2016-04-05T08:00:00Z,0,0,0
8053475328,2016-04-05,2016-04-05T09:00:00Z,0,0,0
8053475328,2016-04-05,2016-04-05T10:00:00Z,159,5,0.083333
8053475328,2016-04-05,2016-04-05T11:00:00Z,606,29,0.483333
8053475328,2016-04-05,2016-04-05T12:00:00Z,394,17,0.283333
8053475328,2016-04-05,2016-04-05T13:00:00Z,4370,108,1.8
8053475328,2016-04-05,2016-04-05T14:00:00Z,162,8,0.133333
8053475328,2016-04-05,2016-04-05T15:00:00Z,257,7,0.116667
8053475328,2016-04-05,2016-04-05T16:00:00Z,308,16,0.266667
8053475328,2016-04-05,2016-04-05T17:00:00Z,888,38,0.633333
8053475328,2016-04-05,2016-04-05T18:00:00Z,4655,116,1.933333
8053475328,2016-04-05,2016-04-05T19:00:00Z,4159,103,1.716667
8053475328,2016-04-05,2016-04-05T20:00:00Z,8,1,0.016667
8053475328,2016-04-05,2016-04-05T21:00:00Z,877,33,0.55
8053475328,2016-04-05,2016-04-05T22:00:00Z,150,5,0.083333
8053475328,2016-04-05,2016-04-05T23:00:00Z,70,4,0.066667
8053475328,2016-04-06,2016-04-06T00:00:00Z,56,3,0.05
8053475328,2016-04-06,2016-04-06T01:00:00Z,133,10,0.166667
8053475328,2016-04-06,2016-04-06T02:00:00Z,0,0,0
8053475328,2016-04-06,2016-04-06T03:00:00Z,0,0,0
8053475328,2016-04-06,2016-04-06T04:00:00Z,0,0,0
8053475328,2016-04-06,2016-04-06T05:00:00Z,0,0,0
8053475328,2016-04-06,2016-04-06T06:00:00Z,0,0,0
8053475328,2016-04-06,2016-04-06T07:00:00Z,0,0,0
8053475328,2016-04-06,2016-04-06T08:00:00Z,0,0,0
8053475328,2016-04-06,2016-04-06T09:00:00Z,0,0,0
8053475328,2016-04-06,2016-04-06T10:00:00Z,373,20,0.333333
8053475328,2016-04-06,2016-04-06T11:00:00Z,331,15,0.25
8053475328,2016-04-06,2016-04-06T12:00:00Z,213,12,0.2
8053475328,2016-04-06,2016-04-06T13:00:00Z,173,7,0.116667
8053475328,2016-04-06,2016-04-06T14:00:00Z,2950,79,1.316667
8053475328,2016-04-06,2016-04-06T15:00:00Z,1802,45,0.75
8053475328,2016-04-06,2016-04-06T16:00:00Z,119,7,0.116667
8053475328,2016-04-06,2016-04-06T17:00:00Z,663,23,0.383333
8053475328,2016-04-06,2016-04-06T18:00:00Z,477,24,0.4
8053475328,2016-04-06,2016-04-06T19:00:00Z,6038,166,2.766667
8053475328,2016-04-06,2016-04-06T20:00:00Z,2072,57,0.95
8053475328,2016-04-06,2016-04-06T21:00:00Z,124,7,0.116667
8053475328,2016-04-06,2016-04-06T22:00:00Z,731,36,0.6
8053475328,2016-04-06,2016-04-06T23:00:00Z,180,8,0.133333
8053475328,2016-04-07,2016-04-07T00:00:00Z,0,0,0
8053475328,2016-04-07,2016-04-07T01:00:00Z,110,3,0.05
8053475328,2016-04-07,2016-04-07T02:00:00Z,0,0,0
8053475328,2016-04-07,2016-04-07T03:00:00Z,0,0,0
8053475328,2016-04-07,2016-04-07T04:00:00Z,0,0,0
8053475328,2016-04-07,2016-04-07T05:00:00Z,0,0,0
8053475328,2016-04-07,2016-04-07T06:00:00Z,0,0,0
8053475328,2016-04-07,2016-04-07T07:00:00Z,0,0,0
8053475328,2016-04-07,2016-04-07T08:00:00Z,0,0,0
8053475328,2016-04-07,2016-04-07T09:00:00Z,0,0,0
8053475328,2016-04-07,2016-04-07T10:00:00Z,245,17,0.283333
8053475328,2016-04-07,2016-04-07T11:00:00Z,79,2,0.033333
8053475328,2016-04-07,2016-04-07T12:00:00Z,436,21,0.35
8053475328,2016-04-07,2016-04-07T13:00:00Z,3213,77,1.283333
8053475328,2016-04-07,2016-04-07T14:00:00Z,1083,28,0.466667
8053475328,2016-04-07,2016-04-07T15:00:00Z,126,4,0.066667
8053475328,2016-04-07,2016-04-07T16:00:00Z,261,7,0.116667
8053475328,2016-04-07,2016-04-07T17:00:00Z,976,37,0.616667
8053475328,2016-04-07,2016-04-07T18:00:00Z,519,32,0.533333
8053475328,2016-04-07,2016-04-07T19:00:00Z,5797,143,2.383333
8053475328,2016-04-07,2016-04-07T20:00:00Z,3201,81,1.35
8053475328,2016-04-07,2016-04-07T21:00:00Z,758,39,0.65
8053475328,2016-04-07,2016-04-07T22:00:00Z,103,7,0.116667
8053475328,2016-04-07,2016-04-07T23:00:00Z,171,7,0.116667
8053475328,2016-04-08,2016-04-08T00:00:00Z,70,4,0.066667
8053475328,2016-04-08,2016-04-08T01:00:00Z,47,3,0.05
8053475328,2016-04-08,2016-04-08T02:00:00Z,139,10,0.166667
8053475328,2016-04-08,2016-04-08T03:00:00Z,0,0,0
8053475328,2016-04-08,2016-04-08T04:00:00Z,0,0,0
8053475328,2016-04-08,2016-04-08T05:00:00Z,0,0,0
8053475328,2016-04-08,2016-04-08T06:00:00Z,0,0,0
8053475328,2016-04-08,2016-04-08T07:00:00Z,0,0,0
8053475328,2016-04-08,2016-04-08T08:00:00Z,0,0,0
8053475328,2016-04-08,2016-04-08T09:00:00Z,0,0,0
8053475328,2016-04-08,2016-04-08T10:00:00Z,0,0,0
8053475328,2016-04-08,2016-04-08T11:00:00Z,0,0,0
8053475328,2016-04-08,2016-04-08T12:00:00Z,350,12,0.2
8053475328,2016-04-08,2016-04-08T13:00:00Z,1716,45,0.75
8053475328,2016-04-08,2016-04-08T14:00:00Z,2904,65,1.083333
8053475328,2016-04-08,2016-04-08T15:00:00Z,206,8,0.133333
8053475328,2016-04-08,2016-04-08T16:00:00Z,10,1,0.016667
8053475328,2016-04-08,2016-04-08T17:00:00Z,36,2,0.033333
8053475328,2016-04-08,2016-04-08T18:00:00Z,647,29,0.483333
8053475328,2016-04-08,2016-04-08T19:00:00Z,282,16,0.266667
8053475328,2016-04-08,2016-04-08T20:00:00Z,4262,103,1.716667
8053475328,2016-04-08,2016-04-08T21:00:00Z,0,0,0
8053475328,2016-04-08,2016-04-08T22:00:00Z,971,43,0.716667
8053475328,2016-04-08,2016-04-08T23:00:00Z,53,4,0.066667
8053475328,2016-04-09,2016-04-09T00:00:00Z,5,1,0.016667
8053475328,2016-04-09,2016-04-09T01:00:00Z,134,6,0.1
8053475328,2016-04-09,2016-04-09T02:00:00Z,246,12,0.2
8053475328,2016-04-09,2016-04-09T03:00:00Z,0,0,0
8053475328,2016-04-09,2016-04-09T04:00:00Z,0,0,0
8053475328,2016-04-09,2016-04-09T05:00:00Z,0,0,0
8053475328,2016-04-09,2016-04-09T06:00:00Z,0,0,0
8053475328,2016-04-09,2016-04-09T07:00:00Z,0,0,0
8053475328,2016-04-09,2016-04-09T08:00:00Z,0,0,0
8053475328,2016-04-09,2016-04-09T09:00:00Z,0,0,0
8053475328,2016-04-09,2016-04-09T10:00:00Z,0,0,0
8053475328,2016-04-09,2016-04-09T11:00:00Z,0,0,0
8053475328,2016-04-09,2016-04-09T12:00:00Z,82,3,0.05
8053475328,2016-04-09,2016-04-09T13:00:00Z,689,14,0.233333
8053475328,2016-04-09,2016-04-09T14:00:00Z,4160,97,1.616667
8053475328,2016-04-09,2016-04-09T15:00:00Z,57,4,0.066667
8053475328,2016-04-09,2016-04-09T16:00:00Z,473,20,0.333333
8053475328,2016-04-09,2016-04-09T17:00:00Z,791,30,0.5
8053475328,2016-04-09,2016-04-09T18:00:00Z,182,10,0.166667
8053475328,2016-04-09,2016-04-09T19:00:00Z,45,4,0.066667
8053475328,2016-04-09,2016-04-09T20:00:00Z,2680,64,1.066667
8053475328,2016-04-09,2016-04-09T21:00:00Z,1465,36,0.6
8053475328,2016-04-09,2016-04-09T22:00:00Z,76,2,0.033333
8053475328,2016-04-09,2016-04-09T23:00:00Z,74,6,0.1
8053475328,2016-04-10,2016-04-10T00:00:00Z,10,1,0.016667
8053475328,2016-04-10,2016-04-10T01:00:00Z,0,0,0
8053475328,2016-04-10,2016-04-10T02:00:00Z,0,0,0
8053475328,2016-04-10,2016-04-10T03:00:00Z,0,0,0
8053475328,2016-04-10,2016-04-10T04:00:00Z,0,0,0
8053475328,2016-04-10,2016-04-10T05:00:00Z,0,0,0
8053475328,2016-04-10,2016-04-10T06:00:00Z,0,0,0
8053475328,2016-04-10,2016-04-10T07:00:00Z,0,0,0
8053475328,2016-04-10,2016-04-10T08:00:00Z,0,0,0
8053475328,2016-04-10,2016-04-10T09:00:00Z,0,0,0
8053475328,2016-04-10,2016-04-10T10:00:00Z,0,0,0
8053475328,2016-04-10,2016-04-10T11:00:00Z,0,0,0
8053475328,2016-04-10,2016-04-10T12:00:00Z,4504,118,1.966667
8053475328,2016-04-10,2016-04-10T13:00:00Z,365,20,0.333333
8053475328,2016-04-10,2016-04-10T14:00:00Z,143,7,0.116667
8053475328,2016-04-10,2016-04-10T15:00:00Z,710,35,0.583333
8053475328,2016-04-10,2016-04-10T16:00:00Z,1423,46,0.766667
8053475328,2016-04-10,2016-04-10T17:00:00Z,742,27,0.45
8053475328,2016-04-10,2016-04-10T18:00:00Z,242,14,0.233333
8053475328,2016-04-10,2016-04-10T19:00:00Z,326,21,0.35
8053475328,2016-04-10,2016-04-10T20:00:00Z,10,1,0.016667
8053475328,2016-04-10,2016-04-10T21:00:00Z,590,14,0.233333
8053475328,2016-04-10,2016-04-10T22:00:00Z,454,17,0.283333
8053475328,2016-04-10,2016-04-10T23:00:00Z,590,12,0.2
8053475328,2016-04-11,2016-04-11T00:00:00Z,157,6,0.1
8053475328,2016-04-11,2016-04-11T01:00:00Z,0,0,0
8053475328,2016-04-11,2016-04-11T02:00:00Z,0,0,0
8053475328,2016-04-11,2016-04-11T03:00:00Z,0,0,0
8053475328,2016-04-11,2016-04-11T04:00:00Z,0,0,0
8053475328,2016-04-11,2016-04-11T05:00:00Z,0,0,0
8053475328,2016-04-11,2016-04-11T06:00:00Z,0,0,0
8053475328,2016-04-11,2016-04-11T07:00:00Z,0,0,0
8053475328,2016-04-11,2016-04-11T08:00:00Z,0,0,0
8053475328,2016-04-11,2016-04-11T09:00:00Z,0,0,0
8053475328,2016-04-11,2016-04-11T10:00:00Z,0,0,0
8053475328,2016-04-11,2016-04-11T11:00:00Z,437,24,0.4
8053475328,2016-04-11,2016-04-11T12:00:00Z,717,26,0.433333
8053475328,2016-04-11,2016-04-11T13:00:00Z,2207,54,0.9
8053475328,2016-04-11,2016-04-11T14:00:00Z,2024,50,0.833333
8053475328,2016-04-11,2016-04-11T15:00:00Z,7,1,0.016667
8053475328,2016-04-11,2016-04-11T16:00:00Z,138,6,0.1
8053475328,2016-04-11,2016-04-11T17:00:00Z,276,11,0.183333
8053475328,2016-04-11,2016-04-11T18:00:00Z,417,18,0.3
8053475328,2016-04-11,2016-04-11T19:00:00Z,7634,180,3
8053475328,2016-04-11,2016-04-11T20:00:00Z,1081,30,0.5
8053475328,2016-04-11,2016-04-11T21:00:00Z,553,37,0.616667
8053475328,2016-04-11,2016-04-11T22:00:00Z,236,9,0.15
8053475328,2016-04-11,2016-04-11T23:00:00Z,180,7,0.116667
8053475328,2016-04-12,2016-04-12T00:00:00Z,0,0,0
8053475328,2016-04-12,2016-04-12T01:00:00Z,7,1,0.016667
8053475328,2016-04-12,2016-04-12T02:00:00Z,283,15,0.25
8053475328,2016-04-12,2016-04-12T03:00:00Z,0,0,0
8053475328,2016-04-12,2016-04-12T04:00:00Z,0,0,0
8053475328,2016-04-12,2016-04-12T05:00:00Z,0,0,0
8053475328,2016-04-12,2016-04-12T06:00:00Z,0,0,0
8053475328,2016-04-12,2016-04-12T07:00:00Z,0,0,0
8053475328,2016-04-12,2016-04-12T08:00:00Z,0,0,0
8053475328,2016-04-12,2016-04-12T09:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T00:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T01:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T02:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T03:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T04:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T05:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T06:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T07:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T08:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T09:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T10:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T11:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T12:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T13:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T14:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T15:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T16:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T17:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T18:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T19:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T20:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T21:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T22:00:00Z,0,0,0
8253242879,2016-03-12,2016-03-12T23:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T00:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T01:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T02:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T03:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T04:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T05:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T06:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T07:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T08:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T09:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T10:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T11:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T12:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T13:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T14:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T15:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T16:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T17:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T18:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T19:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T20:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T21:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T22:00:00Z,0,0,0
8253242879,2016-03-13,2016-03-13T23:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T00:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T01:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T02:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T03:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T04:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T05:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T06:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T07:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T08:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T09:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T10:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T11:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T12:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T13:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T14:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T15:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T16:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T17:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T18:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T19:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T20:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T21:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T22:00:00Z,0,0,0
8253242879,2016-03-14,2016-03-14T23:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T00:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T01:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T02:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T03:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T04:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T05:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T06:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T07:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T08:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T09:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T10:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T11:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T12:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T13:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T14:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T15:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T16:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T17:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T18:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T19:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T20:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T21:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T22:00:00Z,0,0,0
8253242879,2016-03-15,2016-03-15T23:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T00:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T01:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T02:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T03:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T04:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T05:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T06:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T07:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T08:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T09:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T10:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T11:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T12:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T13:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T14:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T15:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T16:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T17:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T18:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T19:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T20:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T21:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T22:00:00Z,0,0,0
8253242879,2016-03-16,2016-03-16T23:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T00:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T01:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T02:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T03:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T04:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T05:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T06:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T07:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T08:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T09:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T10:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T11:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T12:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T13:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T14:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T15:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T16:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T17:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T18:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T19:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T20:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T21:00:00Z,0,0,0
8253242879,2016-03-17,2016-03-17T22:00:00Z,0,0,0
